ID_Uzorka,GPS_LAT,GPS_LONG,Dubina_Busenja_cm,Temp_Tla_C,pH_Vrijednost,H2O_Postotak,Metan_Senzor,Organske_Molekule
1444,18.498129,77.364476,0.8,-62.7,7.65,5.56,Negativno,Ne
1445,18.484899,77.38888,1.3,-60.3,6.77,5.8,Pozitivno,Ne
1446,18.487464,77.386086,10.7,-59.9,7.61,4.05,Negativno,Ne
1447,18.477852,77.383239,12.9,-56.5,6.71,4.74,Negativno,Ne
1448,18.493492,77.384471,9.8,-50.4,7.72,0.6,Negativno,Ne
1449,18.486445,77.367525,13.6,-66.4,6.99,5.65,Negativno,Ne
1450,18.484106,77.389232,5.5,-51.3,7.0,5.85,Negativno,Ne
1451,18.480289,77.370314,3.1,-39.4,6.32,2.19,Negativno,Ne
1452,18.489572,77.393794,14.9,-25.0,6.7,4.69,Negativno,Ne
1453,18.488819,77.396807,1.5,-41.2,7.64,1.81,Negativno,Ne
1454,18.481443,77.398191,3.8,-5.5,7.41,5.479470044986456,Pozitivno,Da
1455,18.478082,77.412873,6.3,-75.4,6.59,4.01,Negativno,Ne
1456,18.493134,77.395187,4.1,-50.1,7.21,3.74,Negativno,Ne
1457,18.492233,77.391685,1.0,-31.1,6.73,1.92,Negativno,Ne
1458,18.480563,77.389477,11.8,-19.7,7.19,4.46599424871065,Pozitivno,Da
1459,18.485671,77.407509,7.7,-71.7,6.89,2.88,Negativno,Ne
1460,18.471166,77.395716,8.7,-31.8,6.83,5.52,Negativno,Ne
1461,18.467533,77.386566,3.5,-59.6,6.82,5.05,Negativno,Ne
1462,18.481635,77.393421,3.8,-64.4,7.68,2.65,Negativno,Ne
1463,18.494171,77.390007,7.6,-28.9,7.11,0.86,Negativno,Ne
1464,18.478339,77.388738,12.8,-7.6,7.54,10.15599424871065,Pozitivno,Da
1465,18.492616,77.386642,6.5,-60.6,6.98,0.77,Negativno,Ne
1466,18.492317,77.400542,2.0,-45.4,5.99,0.38,Negativno,Ne
1467,18.501512,77.378083,13.1,-23.3,6.9,2.96,Negativno,Ne
1468,18.477782,77.391743,3.4,-70.2,7.19,3.33,Negativno,Ne
1469,18.487729,77.39292,2.9,-32.8,7.4,5.9,Negativno,Ne
1471,18.479749,77.363355,7.9,-26.6,7.26,2.98,Negativno,Ne
1472,18.474712,77.389923,13.2,-33.2,6.77,1.35,Negativno,Ne
1473,18.461208,77.407905,7.8,-40.7,7.59,5.97,Negativno,Ne
1474,18.485295,77.392995,5.7,-33.3,6.58,2.5,Pozitivno,Ne
1475,18.507794,77.365651,7.7,-68.5,6.94,0.33,Pozitivno,Ne
1476,18.470995,77.379641,6.8,-44.8,7.26,2.85,Negativno,Ne
1477,18.468112,77.385681,1.9,-40.0,6.88,1.06,Negativno,Ne
1478,18.47568,77.399389,9.7,-55.9,5.86,1.03,Negativno,Ne
1479,18.487323,77.403187,6.4,-50.1,6.17,2.42,Negativno,Ne
1480,18.481484,77.405577,8.7,-57.0,7.04,5.24,Pozitivno,Ne
1481,18.490619,77.370561,8.3,-50.4,6.44,4.4,Negativno,Ne
1482,18.477363,77.380183,8.2,-26.5,6.85,4.19,Negativno,Ne
1483,18.482503,77.394456,14.6,-20.4,7.29,1.63,Negativno,Ne
1484,18.492371,77.380959,9.2,-41.3,6.24,4.24,Negativno,Ne
1485,18.475255,77.405828,12.6,-45.8,7.02,2.22,Negativno,Ne
1486,18.478652,77.382381,5.0,-54.7,6.66,3.9,Negativno,Ne
1487,18.473957,77.400715,14.7,-56.2,7.25,4.19,Negativno,Ne
1488,18.481645,77.390233,8.5,-26.5,6.49,2.49,Pozitivno,Ne
1489,18.468476,77.387068,10.4,-52.0,6.81,2.58,Pozitivno,Ne
1490,18.474675,77.401182,8.7,-40.7,7.15,2.13,Pozitivno,Ne
1491,18.465433,77.406098,5.4,-48.5,7.0,4.01,Negativno,Da
1492,18.455475,77.390065,13.3,-37.3,6.47,5.47,Pozitivno,Ne
1493,18.47635,77.395454,8.7,-32.0,6.93,1.2,Negativno,Ne
1494,18.478247,77.384663,4.1,-49.1,8.24,2.81,Negativno,Ne
1495,18.481536,77.386046,6.8,-26.0,6.72,0.65,Negativno,Ne
1496,18.469318,77.385453,6.7,-46.5,8.22,0.33,Negativno,Ne
1497,18.48077,77.380742,8.7,-43.1,7.04,3.24,Negativno,Ne
1498,18.474145,77.385133,6.0,-62.3,7.28,0.83,Negativno,Ne
1499,18.480435,77.374562,9.4,-58.2,6.96,5.84,Negativno,Ne
1500,18.469813,77.382797,14.4,-60.6,6.94,5.16,Negativno,Ne
1501,18.489395,77.378285,1.0,-48.7,7.1,2.75,Negativno,Ne
1502,18.48408,77.389839,7.7,-51.9,7.34,2.62,Negativno,Ne
1503,18.484416,77.399081,1.2,-50.4,6.92,4.04,Negativno,Ne
1504,18.481733,77.393486,5.0,-54.5,6.43,4.59,Negativno,Ne
1505,18.466422,77.378716,8.1,-53.8,6.25,0.3,Negativno,Ne
1506,18.480674,77.388306,0.2,-13.8,6.87,5.13599424871065,Pozitivno,Da
1507,18.479085,77.390213,0.6,-15.3,7.56,8.205994248710649,Pozitivno,Da
1508,18.476869,77.380833,5.1,-21.0,7.24,5.12,Negativno,Ne
1509,18.4799,77.393458,9.6,-23.0,7.09,4.94,Negativno,Ne
1510,18.480562,77.391884,6.9,-49.6,7.65,3.48,Negativno,Ne
1511,18.510863,77.370797,1.6,-43.8,6.42,1.1,Negativno,Ne
1512,18.471025,77.398491,9.3,-62.0,6.92,4.34,Negativno,Ne
1513,18.488387,77.376526,14.0,-53.8,7.14,4.17,Negativno,Ne
1514,18.471684,77.408671,11.1,-63.3,6.78,2.69,Negativno,Ne
1515,18.476626,77.378887,4.7,-46.0,6.86,1.69,Negativno,Ne
1516,18.485062,77.389056,7.6,-47.6,7.13,0.15,Negativno,Ne
1517,18.472719,77.381013,11.7,-35.7,7.48,2.1,Negativno,Ne
1518,18.483158,77.387642,13.3,-58.9,6.88,0.36,Negativno,Ne
1519,18.488451,77.376608,7.3,-64.1,6.36,0.5,Pozitivno,Ne
1520,18.463866,77.392193,5.6,-10.7,6.78,5.0,Negativno,Ne
1521,18.476399,77.38138,13.7,-67.2,6.76,1.41,Negativno,Ne
1522,18.486156,77.381357,9.8,-32.1,7.43,0.11,Negativno,Ne
1523,18.485008,77.383554,13.2,-28.7,5.76,3.24,Negativno,Ne
1524,18.483315,77.398794,9.7,-39.0,6.99,4.58,Negativno,Ne
1525,18.467821,77.386682,3.9,-63.8,6.68,2.05,Negativno,Ne
1526,18.483423,77.393175,12.0,-70.2,6.2,1.84,Negativno,Ne
1527,18.496727,77.396271,1.9,-64.8,6.49,0.13,Pozitivno,Ne
1528,18.476627,77.388061,7.9,-32.4,6.93,5.76,Negativno,Ne
1529,18.49268,77.382834,3.1,-54.6,6.94,5.4,Negativno,Ne
1530,18.484397,77.377801,2.8,-30.8,7.78,4.51,Negativno,Ne
1531,18.480243,77.386136,6.2,-41.5,7.46,3.53,Pozitivno,Ne
1532,18.493558,77.385534,7.8,-48.6,7.44,0.87,Negativno,Ne
1533,18.463319,77.375494,0.4,-79.2,7.02,4.29,Negativno,Ne
1534,18.470922,77.386671,10.0,-58.3,6.77,3.89,Pozitivno,Ne
1535,18.477344,77.381414,11.6,-51.2,7.84,3.8,Negativno,Ne
1536,18.463607,77.397302,10.0,-79.8,6.36,4.4,Negativno,Ne
1537,18.48919,77.404567,6.8,-60.7,6.84,3.75,Negativno,Ne
1538,18.469163,77.394153,13.6,-57.6,7.13,4.85,Negativno,Ne
1539,18.488349,77.387763,6.4,-62.0,6.41,5.83,Negativno,Ne
1540,18.46977,77.393818,1.3,-34.6,8.04,5.96,Negativno,Ne
1541,18.480333,77.392049,8.8,-25.3,7.46,4.27,Negativno,Ne
1542,18.48873,77.370563,9.6,-52.7,6.05,4.7,Negativno,Ne
1543,18.482961,77.380543,10.1,-42.1,7.8,3.71,Negativno,Ne
1544,18.484057,77.395288,10.1,-68.8,6.81,5.04,Pozitivno,Ne
1545,18.488842,77.390475,10.5,-69.1,6.81,4.31,Negativno,Ne
1546,18.474787,77.385566,13.2,-47.8,6.89,2.33,Negativno,Ne
1547,18.469166,77.414428,10.1,-52.9,7.08,5.8,Negativno,Ne
1548,18.470517,77.381116,1.2,-35.2,7.36,3.13,Pozitivno,Ne
1549,18.480327,77.38728,10.4,-68.3,6.62,5.27,Negativno,Ne
1550,18.487706,77.375882,10.4,-43.7,7.18,3.52,Negativno,Ne
1551,18.482924,77.378184,12.2,-67.0,6.1,2.07,Negativno,Ne
1552,18.465543,77.398381,8.1,-39.0,6.55,0.66,Negativno,Ne
1553,18.475365,77.38207,8.7,-20.0,7.29,5.95,Negativno,Ne
1554,18.46396,77.380065,13.8,-56.4,6.11,3.55,Negativno,Ne
1555,18.484164,77.377382,1.4,-38.8,7.59,2.87,Negativno,Ne
1556,18.47103,77.400737,11.1,-65.0,7.57,4.8,Negativno,Ne
1557,18.477395,77.38315,12.6,-43.0,7.69,5.57,Negativno,Ne
1558,18.50001,77.373788,13.5,-44.9,6.84,3.46,Pozitivno,Da
1559,18.478006,77.389331,7.0,-13.7,6.81,7.365994248710649,Pozitivno,Da
1560,18.497026,77.386014,1.1,-48.9,6.9,1.26,Negativno,Ne
1561,18.465983,77.400286,7.2,-67.3,6.8,3.59,Negativno,Ne
1562,18.474801,77.403914,0.4,-55.7,6.92,4.0,Negativno,Ne
1563,18.483933,77.375677,5.1,-22.2,7.44,5.7,Negativno,Ne
1564,18.488385,77.392273,3.2,-78.1,7.02,4.06,Negativno,Ne
1565,18.479399,77.372681,7.1,-29.1,7.26,1.3,Negativno,Ne
1566,18.461658,77.388791,14.6,-71.2,7.35,5.98,Negativno,Ne
1567,18.50431,77.383987,0.2,-47.8,7.33,3.29,Negativno,Ne
1568,18.493671,77.379064,0.5,-43.4,6.68,5.73,Negativno,Ne
1569,18.464079,77.372654,1.2,-50.0,7.62,0.59,Negativno,Ne
1570,18.492985,77.384561,8.2,-72.3,6.99,0.63,Negativno,Ne
1571,18.468009,77.389816,8.9,-40.5,7.15,1.36,Negativno,Da
1572,18.478873,77.381679,11.6,-72.5,6.82,4.17,Negativno,Ne
1573,18.480464,77.393257,14.3,-67.5,7.16,4.3,Negativno,Da
1574,18.477951,77.393895,6.1,-39.0,7.77,5.85,Negativno,Ne
1575,18.47816,77.412096,6.2,-88.6,6.34,1.19,Negativno,Ne
1576,18.483532,77.394666,9.1,-32.1,7.54,2.25,Negativno,Ne
1577,18.476073,77.368394,7.8,-48.9,6.66,1.55,Negativno,Ne
1578,18.482582,77.404624,3.1,-60.2,6.17,2.09,Negativno,Da
1579,18.483483,77.38415,3.3,-63.9,7.29,5.09,Negativno,Ne
1580,18.470541,77.398272,2.1,-46.5,7.04,4.04,Pozitivno,Ne
1581,18.480222,77.381621,3.2,-47.5,7.41,0.32,Pozitivno,Ne
1582,18.496989,77.370233,3.5,-30.9,7.09,1.58,Negativno,Ne
1583,18.470782,77.392901,7.4,-59.1,7.35,1.16,Negativno,Da
1584,18.476297,77.379845,11.8,-46.0,6.9,2.01,Negativno,Ne
1585,18.477498,77.3822,6.8,-43.8,7.81,5.52,Negativno,Ne
1586,18.482859,77.391436,2.6,-66.6,6.81,2.94,Negativno,Ne
1587,18.51398,77.397235,13.5,-64.3,6.31,1.28,Pozitivno,Ne
1588,18.482498,77.394377,5.4,-43.1,6.95,5.13,Negativno,Ne
1589,18.486539,77.387248,13.9,-63.5,6.8,4.82,Negativno,Ne
1590,18.485508,77.388731,8.7,-33.5,7.31,4.66,Negativno,Ne
1591,18.487774,77.397764,4.6,-36.2,7.47,3.79,Negativno,Ne
1592,18.487525,77.395815,9.8,-47.4,6.45,0.6,Negativno,Ne
1593,18.491237,77.375597,4.7,-46.1,5.86,2.01,Negativno,Ne
1594,18.48879,77.38921,1.3,-65.0,6.62,2.98,Negativno,Ne
1595,18.480691,77.397459,1.7,-11.8,8.4,10.459470044986457,Pozitivno,Da
1596,18.478046,77.400327,6.8,-43.4,7.9,5.17,Negativno,Ne
1597,18.486474,77.375854,13.3,-47.4,6.15,1.82,Negativno,Ne
1598,18.472591,77.380809,13.7,-52.2,7.25,4.7,Negativno,Ne
1599,18.489793,77.393466,6.4,-51.1,6.69,2.94,Negativno,Ne
1600,18.468554,77.394165,8.7,-58.9,6.95,1.98,Negativno,Ne
1601,18.478879,77.404065,4.2,-38.3,7.24,4.08,Negativno,Ne
1602,18.477026,77.377131,11.1,-41.6,7.41,2.99,Negativno,Ne
1603,18.47505,77.402025,13.6,-23.7,7.96,2.58,Negativno,Ne
1604,18.473819,77.385064,10.3,-25.2,7.42,2.32,Negativno,Ne
1605,18.469423,77.390899,8.9,-40.6,6.59,1.79,Negativno,Ne
1606,18.462553,77.398368,12.6,-47.7,7.26,2.33,Negativno,Ne
1607,18.467073,77.390335,13.9,-69.2,6.66,4.92,Pozitivno,Ne
1608,18.478655,77.390106,3.5,-13.1,6.18,9.24599424871065,Pozitivno,Da
1609,18.476947,77.380283,6.5,-59.0,7.18,2.72,Negativno,Ne
1610,18.475483,77.394693,5.0,-63.4,6.5,1.27,Negativno,Ne
1611,18.474482,77.390371,12.9,-27.7,6.45,0.12,Negativno,Da
1612,18.481337,77.401074,11.3,-45.5,7.04,1.93,Pozitivno,Ne
1613,18.507628,77.376969,10.6,-66.2,7.15,2.08,Negativno,Ne
1614,18.45981,77.384953,11.3,-59.4,6.78,1.63,Negativno,Ne
1615,18.459396,77.392421,6.0,-37.4,6.64,3.37,Negativno,Ne
1616,18.492469,77.389283,1.3,-34.5,6.63,0.83,Negativno,Ne
1617,18.48749,77.396554,6.9,-37.5,7.26,4.16,Negativno,Ne
1618,18.466581,77.391207,11.9,-72.6,7.09,4.03,Negativno,Ne
1619,18.470757,77.384585,14.8,-36.0,6.18,4.01,Negativno,Ne
1620,18.476539,77.38704,3.7,-46.7,7.94,0.86,Negativno,Ne
1621,18.480158,77.381287,7.7,-52.7,7.49,3.88,Negativno,Ne
1622,18.49287,77.382941,3.4,-56.6,7.26,0.96,Negativno,Ne
1623,18.484395,77.393437,2.5,-6.0,6.93,4.31,Negativno,Ne
1624,18.482913,77.379553,0.4,-31.9,6.38,2.51,Negativno,Ne
1625,18.474042,77.408886,1.0,-69.6,5.87,3.96,Negativno,Ne
1626,18.472166,77.392984,2.2,-50.1,6.48,2.59,Negativno,Ne
1627,18.474399,77.383714,14.2,-74.0,6.62,4.0,Negativno,Ne
1628,18.464974,77.385203,2.5,-39.3,7.39,3.23,Negativno,Ne
1629,18.484811,77.384949,12.4,-61.1,8.02,3.54,Negativno,Ne
1630,18.48439,77.378271,3.3,-53.1,6.65,4.77,Negativno,Ne
1631,18.478217,77.404036,10.8,-70.2,6.02,0.1,Negativno,Ne
1632,18.475411,77.400086,5.9,-46.2,6.53,2.93,Negativno,Ne
1633,18.48177,77.372689,7.4,-25.5,7.01,3.13,Negativno,Ne
1634,18.492458,77.379833,5.5,-69.8,7.68,3.52,Negativno,Ne
1635,18.471602,77.40037,4.9,-87.6,6.73,0.3,Negativno,Ne
1636,18.484504,77.370796,3.0,-67.0,6.88,3.74,Negativno,Da
1637,18.503938,77.401346,4.7,-55.0,7.64,0.62,Negativno,Ne
1638,18.493719,77.394913,2.5,-38.4,7.19,3.09,Negativno,Ne
1639,18.467597,77.375143,4.7,-55.7,7.69,3.33,Negativno,Ne
1640,18.475145,77.378707,1.5,-37.3,6.28,0.36,Negativno,Ne
1641,18.488155,77.400532,3.4,-38.9,7.28,3.68,Negativno,Ne
1642,18.483405,77.399993,4.3,-27.2,6.85,0.12,Negativno,Ne
1643,18.467465,77.380668,2.3,-40.1,6.86,4.06,Negativno,Ne
1644,18.476732,77.405145,14.3,-57.2,7.06,1.06,Negativno,Ne
1645,18.486674,77.394716,11.4,-18.9,7.68,1.16,Negativno,Ne
1646,18.481733,77.386581,5.1,-42.9,7.16,0.64,Negativno,Ne
1647,18.459405,77.406145,4.8,-45.2,7.13,5.57,Negativno,Ne
1648,18.487888,77.392927,11.9,-8.1,6.98,1.07,Negativno,Ne
1649,18.494661,77.399387,4.5,-85.0,6.38,2.05,Negativno,Ne
1650,18.493345,77.39324,12.1,-34.3,7.79,2.72,Negativno,Ne
1651,18.480872,77.389953,2.1,-79.3,7.26,2.96,Negativno,Da
1652,18.482147,77.391571,10.5,-48.1,7.12,2.69,Negativno,Ne
1653,18.475042,77.386158,8.6,-32.0,6.69,3.93,Negativno,Ne
1654,18.493464,77.380217,9.6,-30.3,6.67,1.61,Negativno,Ne
1655,18.470447,77.376656,10.6,-64.8,7.25,1.79,Negativno,Ne
1656,18.50003,77.395629,1.1,-60.8,7.23,1.28,Negativno,Ne
1657,18.462902,77.38062,6.7,-41.1,6.38,3.99,Negativno,Ne
1658,18.482028,77.383852,3.8,-73.2,7.87,5.29,Negativno,Ne
1659,18.479064,77.386358,1.4,-57.6,7.13,4.08,Negativno,Ne
1660,18.477915,77.396687,8.2,-47.8,7.57,1.6,Negativno,Da
1661,18.489108,77.380879,11.8,-23.5,6.36,1.14,Negativno,Ne
1662,18.487828,77.387662,5.2,-64.2,7.37,0.38,Pozitivno,Ne
1663,18.481887,77.388782,10.8,-86.2,6.65,3.25,Negativno,Ne
1664,18.461104,77.392382,13.9,-65.5,7.54,3.36,Negativno,Ne
1665,18.484226,77.394111,7.8,-65.3,6.85,3.96,Negativno,Ne
1666,18.488232,77.399194,11.1,-46.2,7.66,1.59,Negativno,Ne
1667,18.486831,77.386218,4.2,-51.6,7.56,5.05,Negativno,Ne
1668,18.4753,77.397525,8.5,-67.8,6.71,3.06,Negativno,Ne
1669,18.46437,77.388317,6.8,-48.9,7.09,1.12,Negativno,Ne
1671,18.481266,77.396762,12.9,-17.7,6.85,7.089470044986456,Pozitivno,Da
1672,18.465002,77.396401,0.8,-55.3,6.52,4.31,Negativno,Ne
1673,18.477943,77.389686,10.3,-19.1,7.55,7.225994248710649,Pozitivno,Da
1674,18.494359,77.402813,1.5,-64.8,6.87,1.86,Negativno,Ne
1675,18.481473,77.392119,8.3,-39.6,5.28,4.04,Negativno,Ne
1676,18.500787,77.3871,5.6,-54.0,7.27,4.65,Negativno,Ne
1677,18.496192,77.386119,9.6,-51.7,6.78,5.46,Negativno,Ne
1678,18.47091,77.400127,6.3,-31.4,6.71,4.12,Negativno,Ne
1679,18.475445,77.399685,12.6,-42.7,6.73,3.89,Negativno,Ne
1680,18.490401,77.393414,13.9,-48.5,7.02,5.23,Negativno,Ne
1681,18.47217,77.388474,6.3,-40.5,7.6,3.48,Negativno,Ne
1682,18.490552,77.38602,7.3,-62.3,6.81,5.83,Negativno,Ne
1683,18.48944,77.381916,0.5,-60.6,6.91,3.81,Negativno,Ne
1684,18.501055,77.388565,6.8,-64.2,7.83,5.46,Negativno,Ne
1685,18.479138,77.392768,5.0,-30.0,6.63,4.58,Pozitivno,Ne
1686,18.459971,77.384892,2.1,-35.6,7.59,0.72,Negativno,Ne
1687,18.488904,77.406495,10.0,-50.2,6.67,0.82,Negativno,Ne
1688,18.476046,77.39006,1.3,-66.7,7.89,1.91,Negativno,Ne
1689,18.457704,77.395511,14.9,-53.2,7.11,0.16,Negativno,Ne
1690,18.481447,77.387141,11.3,-54.8,7.33,3.41,Negativno,Ne
1691,18.475919,77.384616,15.0,-47.7,7.42,1.4,Negativno,Ne
1692,18.491927,77.397193,3.4,-6.5,7.5,4.182348997234858,Pozitivno,Da
1693,18.475123,77.376225,10.6,-59.8,6.7,2.7,Negativno,Ne
1694,18.477491,77.408721,7.1,-65.7,7.96,4.09,Negativno,Ne
1695,18.478668,77.398307,8.1,-57.9,5.91,3.87,Negativno,Ne
1696,18.473627,77.397281,13.3,-44.1,6.36,5.18,Negativno,Ne
1697,18.485041,77.398083,6.6,-31.2,7.03,5.84,Negativno,Ne
1698,18.479448,77.39143,12.9,-71.3,7.38,5.0,Negativno,Ne
1699,18.485673,77.40413,2.4,-58.5,6.62,5.33,Negativno,Ne
1700,18.48767,77.396826,11.9,-45.3,7.9,1.32,Negativno,Ne
1701,18.48031,77.380152,12.8,-36.3,7.78,4.87,Negativno,Da
1702,18.485888,77.390622,7.2,-33.1,7.07,2.29,Negativno,Ne
1703,18.481965,77.400035,10.7,-40.9,7.29,3.46,Negativno,Ne
1704,18.470934,77.405871,7.8,-77.7,7.06,3.06,Negativno,Ne
1705,18.497054,77.392125,7.4,-65.1,7.04,4.55,Pozitivno,Ne
1706,18.476023,77.39434,2.4,-65.3,6.97,4.24,Pozitivno,Ne
1707,18.489509,77.390847,12.8,-64.4,6.74,4.12,Negativno,Ne
1708,18.494486,77.398701,8.1,-54.4,7.25,3.67,Negativno,Ne
1709,18.482046,77.403523,8.5,-36.5,7.37,5.34,Negativno,Ne
1710,18.482765,77.386001,7.4,-27.6,6.55,4.65,Negativno,Ne
1711,18.493573,77.409618,4.1,-68.8,7.09,4.31,Negativno,Ne
1712,18.477606,77.373051,9.2,-16.6,7.36,0.37,Negativno,Ne
1713,18.463035,77.394862,11.2,-20.5,7.34,3.05,Negativno,Ne
1714,18.490525,77.385106,4.6,-63.8,6.59,2.84,Negativno,Ne
1715,18.469555,77.392123,12.1,-53.1,6.45,2.27,Negativno,Ne
1716,18.493088,77.373796,0.8,-28.4,8.27,0.82,Negativno,Ne
1717,18.478946,77.400225,6.9,-59.7,7.4,2.93,Negativno,Ne
1718,18.483309,77.390752,1.7,-60.9,6.47,1.08,Negativno,Ne
1719,18.482699,77.398542,11.3,-10.1,6.97,7.729470044986455,Pozitivno,Da
1720,18.496003,77.411849,3.9,-35.6,8.05,4.98,Negativno,Ne
1721,18.465162,77.378551,9.9,-57.6,6.27,5.13,Negativno,Ne
1722,18.465361,77.397768,14.2,-27.6,7.94,0.62,Negativno,Ne
1723,18.472756,77.379063,5.3,-51.6,6.87,1.74,Negativno,Ne
1724,18.490291,77.388749,9.4,-42.1,6.99,0.34,Negativno,Ne
1725,18.471175,77.407346,4.2,-47.8,6.66,5.81,Negativno,Ne
1726,18.474629,77.384894,12.8,-37.6,6.75,1.37,Negativno,Da
1727,18.484887,77.400326,6.2,-32.9,8.1,0.62,Negativno,Ne
1728,18.493637,77.394692,6.1,-41.2,6.97,1.92,Negativno,Da
1729,18.472522,77.400648,0.5,-78.4,7.55,1.92,Negativno,Ne
1730,18.485004,77.384352,12.4,-36.9,7.17,3.12,Negativno,Ne
1731,18.480693,77.385948,0.9,-54.3,6.5,5.06,Negativno,Ne
1732,18.485578,77.385622,11.7,-46.3,6.88,1.22,Negativno,Da
1733,18.476505,77.399331,1.8,-47.6,7.4,2.01,Negativno,Ne
1734,18.475048,77.382251,5.3,-50.6,6.86,3.06,Negativno,Ne
1735,18.465245,77.382245,5.2,-47.0,6.96,3.96,Negativno,Ne
1736,18.48711,77.403045,2.4,-68.4,7.56,2.04,Negativno,Ne
1737,18.467082,77.37673,11.3,-60.1,6.11,2.8,Negativno,Ne
1738,18.502545,77.391105,1.3,-55.1,6.57,4.64,Negativno,Ne
1739,18.465101,77.375123,6.1,-65.8,7.21,4.58,Negativno,Ne
1740,18.480519,77.387854,5.0,-11.6,7.51,8.19599424871065,Pozitivno,Da
1741,18.47903,77.391258,2.0,-41.2,7.07,2.58,Negativno,Ne
1742,18.484183,77.392173,0.8,-76.8,6.17,0.8,Negativno,Ne
1743,18.465547,77.397692,3.1,-87.7,8.2,1.08,Negativno,Ne
1744,18.482213,77.390159,5.2,-43.0,7.15,5.11,Negativno,Ne
1745,18.481768,77.396418,9.8,-9.0,6.9,5.199470044986455,Pozitivno,Da
1746,18.478363,77.384162,10.7,-61.1,6.72,0.93,Negativno,Ne
1747,18.460125,77.394424,8.1,-56.6,7.68,3.46,Negativno,Ne
1748,18.485316,77.390947,3.5,-55.4,7.35,0.66,Negativno,Ne
1749,18.472768,77.383263,12.3,-64.2,7.38,3.83,Negativno,Ne
1750,18.477249,77.384805,2.3,-38.6,6.19,1.06,Negativno,Ne
1751,18.486969,77.397187,1.6,-35.6,7.48,3.08,Negativno,Ne
1752,18.473226,77.403984,7.2,-64.9,6.93,5.56,Negativno,Ne
1753,18.480829,77.385862,1.9,-47.4,7.27,4.56,Negativno,Ne
1754,18.486391,77.389645,3.8,-27.6,6.84,5.06,Negativno,Ne
1755,18.465455,77.403395,13.5,-32.2,7.93,2.07,Negativno,Ne
1756,18.482354,77.388858,8.2,-62.7,6.28,5.16,Negativno,Ne
1757,18.475768,77.399935,4.2,-70.8,8.41,3.6,Negativno,Ne
1758,18.49416,77.390583,13.8,-33.4,6.9,0.67,Negativno,Ne
1759,18.472185,77.412289,2.6,-32.4,7.25,5.22,Pozitivno,Ne
1760,18.46969,77.391863,8.0,-66.7,6.99,0.84,Pozitivno,Ne
1761,18.476671,77.380039,13.1,-66.3,6.81,2.29,Negativno,Ne
1762,18.499442,77.387,8.9,-64.6,7.56,2.17,Negativno,Ne
1763,18.469327,77.401031,12.7,-69.8,7.45,5.31,Negativno,Ne
1764,18.47209,77.391326,10.7,-42.8,7.39,3.8,Negativno,Ne
1765,18.465625,77.395084,11.8,-60.8,7.62,0.11,Negativno,Ne
1766,18.488718,77.384811,9.2,-67.7,7.3,3.62,Pozitivno,Ne
1767,18.484763,77.380816,12.7,-57.9,7.76,4.41,Negativno,Da
1768,18.488372,77.38509,11.8,-66.0,7.65,4.16,Negativno,Ne
1769,18.489031,77.393336,14.0,-47.2,7.47,4.78,Negativno,Ne
1770,18.473947,77.413993,6.9,-32.6,7.04,1.2,Negativno,Ne
1771,18.475026,77.393823,3.1,-63.8,5.93,0.3,Negativno,Ne
1772,18.477921,77.37446,13.8,-28.4,6.6,2.55,Negativno,Ne
1773,18.477278,77.380076,12.9,-75.9,7.91,2.55,Negativno,Ne
1775,18.487145,77.37696,8.4,-62.7,6.09,2.95,Negativno,Ne
1776,18.463251,77.398797,2.4,-52.5,6.61,3.17,Pozitivno,Ne
1777,18.493457,77.398668,0.2,-53.3,8.35,0.44,Negativno,Ne
1778,18.472345,77.389493,8.2,-61.3,7.54,2.42,Negativno,Ne
1779,18.486549,77.393128,2.3,-71.5,7.76,1.19,Negativno,Ne
1780,18.481682,77.38508,7.3,-28.9,7.08,3.68,Negativno,Ne
1781,18.480301,77.396942,4.1,-15.4,6.77,9.129470044986457,Pozitivno,Da
1782,18.475979,77.375324,14.5,-14.8,8.03,5.67,Negativno,Ne
1783,18.474308,77.403331,2.2,-40.8,7.16,5.76,Negativno,Da
1784,18.472748,77.389737,13.9,-51.7,6.19,1.06,Pozitivno,Ne
1785,18.476351,77.413657,1.9,-52.7,6.58,2.02,Negativno,Ne
1786,18.498953,77.389812,11.3,-60.2,7.21,2.17,Negativno,Da
1787,18.479529,77.387807,9.6,-11.4,7.54,5.88599424871065,Pozitivno,Da
1788,18.482526,77.403585,14.5,-21.9,7.21,4.61,Negativno,Ne
1789,18.457622,77.378484,2.4,-67.6,7.35,2.63,Negativno,Ne
1790,18.477274,77.390109,13.7,-17.6,6.76,4.45599424871065,Pozitivno,Da
1791,18.470988,77.389173,8.1,-25.2,7.27,5.2,Pozitivno,Ne
1792,18.484342,77.391264,9.8,-75.3,6.94,3.98,Negativno,Ne
1793,18.481679,77.390985,1.9,-55.1,6.52,5.8,Negativno,Ne
1794,18.464648,77.381858,11.9,-38.6,6.95,3.86,Negativno,Ne
1795,18.478086,77.401164,9.0,-43.3,6.52,5.47,Negativno,Ne
1796,18.476977,77.394326,6.8,-56.0,7.8,0.7,Negativno,Ne
1797,18.489015,77.390715,1.3,-29.1,6.97,2.74,Negativno,Ne
1798,18.480583,77.376512,12.4,-20.4,7.01,4.83,Negativno,Ne
1799,18.483583,77.383928,3.9,-36.9,6.64,5.2,Negativno,Ne
