ID_Uzorka;GPS_LAT;GPS_LONG
1151;18.488352;77.470432
1152;18.437589;77.519364
1153;18.462701;77.471673
1154;18.410139;77.486914
1155;18.377403;77.476775
1156;18.453821;77.401958
1157;18.472459;77.412906
1158;18.454417;77.431026
1159;18.505611;77.472255
1160;18.51559;77.502315
1161;18.408433;77.465983
1162;18.440922;77.39199
1163;18.449509;77.488527
1164;18.444814;77.406406
1165;18.412632;77.387236
1166;18.444892;77.41356
1167;18.497371;77.399392
1168;18.457752;77.497741
1169;18.393177;77.431753
1170;18.414655;77.453687
1171;18.440245;77.521092
1172;18.39068;77.441822
1173;18.554716;77.438754
1174;18.414474;77.473612
1175;18.486708;77.461021
1176;18.46101;77.439308
1177;18.439853;77.451149
1178;18.369622;77.432562
1179;18.418732;77.438548
1180;18.432828;77.464264
1181;18.480429;77.303444
1182;18.496559;77.383312
1183;18.479565;77.370243
1184;18.43537;77.464529
1185;18.485535;77.45756
1186;18.474587;77.421287
1187;18.38162;77.516755
1188;18.610751;77.432129
1189;18.410044;77.410246
1190;18.340578;77.440137
1191;18.374881;77.394201
1192;18.453725;77.532998
1193;18.494631;77.437903
1194;18.582704;77.510352
1195;18.394605;77.443635
1196;18.420963;77.401673
1197;18.49383;77.497475
1198;18.41538;77.451465
1199;18.478532;77.513439
1200;18.429461;77.50609
1201;18.419188;77.440758
1202;18.385879;77.429668
1203;18.489036;77.446834
1204;18.446341;77.476916
1205;18.437454;77.462502
1206;18.514066;77.456794
1207;18.357231;77.37764
1208;18.539134;77.527674
1209;18.545916;77.372066
1210;18.51521;77.423107
1211;18.471678;77.417503
1212;18.562231;77.497205
1213;18.383937;77.44867
1214;18.381931;77.444967
1215;18.486612;77.471515
1216;18.480632;77.462625
1217;18.435811;77.504492
1218;18.461679;77.488293
1219;18.419994;77.35175
1220;18.394223;77.491696
1221;18.448298;77.50614
1222;18.465517;77.512061
1223;18.477903;77.478862
1224;18.463039;77.492289
1225;18.414147;77.423856
1226;18.419502;77.41567
1227;18.295126;77.488885
1228;18.468425;77.43671
1229;18.459198;77.520182
1230;18.461116;77.418985
1231;18.418859;77.494626
1232;18.45281;77.399294
1233;18.498638;77.379537
1234;18.441026;77.379371
1235;18.433851;77.422008
1236;18.492673;77.478339
1237;18.504212;77.470934
1238;18.410537;77.557132
1239;18.474626;77.40289
1240;18.429265;77.518821
1241;18.447256;77.496479
1242;18.41039;77.436403
1243;18.377585;77.379657
1244;18.41825;77.504993
1245;18.48038;77.406649
1246;18.452178;77.459349
1247;18.44714;77.42151
1248;18.471147;77.476295
1249;18.450957;77.487643
1250;18.435994;77.422466
1251;18.469812;77.412804
1252;18.393892;77.511335
1253;18.434331;77.47247
1254;18.448736;77.333315
1255;18.443685;77.444431
1256;18.414394;77.501071
1257;18.527746;77.490111
1258;18.554232;77.476268
1259;18.429955;77.444305
1260;18.451319;77.371866
1261;18.449852;77.428531
1262;18.50297;77.37754
1263;18.43088;77.43706
1264;18.489153;77.437543
1265;18.46599;77.360492
1266;18.472288;77.474739
1267;18.387781;77.516758
1268;18.375045;77.431881
1269;18.427797;77.456893
1270;18.334193;77.421905
1271;18.406658;77.340454
1272;18.458284;77.503831
1273;18.437971;77.510491
1274;18.534155;77.478358
1275;18.470698;77.397824
1276;18.465796;77.48821
1277;18.453935;77.494981
1278;18.437951;77.400951
1279;18.442225;77.440421
1280;18.434612;77.408384
1281;18.454717;77.45235
1282;18.465377;77.436658
1283;18.450938;77.426159
1284;18.386918;77.424592
1285;18.433451;77.427093
1286;18.390491;77.417603
1287;18.355096;77.42439
1288;18.452341;77.437504
1289;18.368534;77.436671
1290;18.327964;77.562461
1291;18.39576;77.558433
1292;18.428028;77.474047
1293;18.355423;77.443343
1294;18.485128;77.507947
1295;18.432596;77.512592
1296;18.464133;77.407698
1297;18.432369;77.529224
1298;18.454175;77.438836
1299;18.401389;77.477551
1300;18.487441;77.506689
1301;18.501319;77.437214
1302;18.421666;77.354694
1303;18.466941;77.44136
1304;18.472034;77.455095
1305;18.448517;77.486391
1306;18.475974;77.562482
1307;18.478683;77.422597
1308;18.348266;77.404961
1309;18.459701;77.39393
1310;18.475913;77.298177
1311;18.413464;77.520432
1312;18.433249;77.431602
1313;18.489624;77.400374
1314;18.393228;77.451762
1315;18.430657;77.430523
1316;18.44002;77.467637
1317;18.410186;77.485858
1318;18.474525;77.515106
1319;18.551579;77.501797
1320;18.385251;77.437216
1321;18.455454;77.444249
1322;18.390066;77.402023
1323;18.461681;77.414617
1324;18.490443;77.365004
1325;18.560054;77.377632
1326;18.410019;77.506522
1327;18.396735;77.50021
1328;18.451337;77.377487
1329;18.377499;77.404044
1330;18.465648;77.443391
1331;18.494508;77.364059
1332;18.500399;77.444328
1333;18.438789;77.47088
1334;18.455886;77.518417
1335;18.447429;77.449545
1336;18.459194;77.449505
1337;18.449681;77.375968
1338;18.47502;77.353742
1339;18.420966;77.408229
1340;18.486726;77.463389
1341;18.483708;77.414672
1342;18.339712;77.496746
1343;18.383562;77.46277
1344;18.484793;77.431822
1345;18.391733;77.461593
1346;18.375073;77.403232
1347;18.372577;77.385797
1348;18.454073;77.463623
1349;18.408812;77.459406
1350;18.375349;77.473944
1351;18.456158;77.38599
1352;18.465574;77.480626
1353;18.42691;77.464776
1354;18.456753;77.464388
1355;18.482057;77.470908
1356;18.468431;77.41792
1357;18.421477;77.454272
1358;18.382477;77.484952
1359;18.449543;77.380144
1360;18.421949;77.485964
1361;18.426333;77.643975
1362;18.556599;77.324348
1363;18.475839;77.470917
1364;18.389617;77.428865
1365;18.416782;77.485896
1366;18.507871;77.421191
1367;18.390456;77.470905
1368;18.422225;77.427446
1369;18.516545;77.465464
1370;18.404358;77.514911
1371;18.476322;77.43289
1372;18.486996;77.374401
1373;18.465001;77.43082
1374;18.362247;77.418534
1375;18.449977;77.421919
1376;18.549917;77.397803
1377;18.415802;77.430027
1378;18.453499;77.499989
1379;18.413414;77.355929
1380;18.408245;77.49522
1381;18.472799;77.430727
1382;18.500558;77.442201
1383;18.480232;77.465938
1384;18.386832;77.469604
1385;18.424;77.428098
1386;18.321149;77.513889
1387;18.482812;77.462102
1388;18.443014;77.475911
1389;18.425827;77.491736
1390;18.33334;77.416542
1391;18.429317;77.505919
1392;18.407814;77.350988
1393;18.550998;77.356252
1394;18.516448;77.478407
1395;18.50663;77.449718
1396;18.443931;77.396009
1397;18.373776;77.506434
1398;18.461811;77.418472
1399;18.333933;77.388413
1400;18.492959;77.47012
1401;18.366209;77.36293
1402;18.416259;77.461681
1403;18.505311;77.386661
1404;18.449157;77.527147
1405;18.411758;77.385501
1406;18.382465;77.475103
1407;18.512257;77.34227
1408;18.448265;77.472393
1409;18.455147;77.478094
1410;18.379374;77.429186
1411;18.43327;77.514642
1412;18.428546;77.486971
1413;18.482633;77.496775
1414;18.451021;77.363021
1415;18.445213;77.364601
1416;18.388863;77.482758
1417;18.527258;77.374265
1418;18.445884;77.42607
1419;18.37387;77.439843
1420;18.458941;77.472594
1421;18.355845;77.459345
1422;18.405327;77.376567
1423;18.450185;77.423169
1424;18.37081;77.533697
1425;18.431668;77.381324
1426;18.47826;77.474661
1427;18.421712;77.526111
1428;18.463922;77.435859
1429;18.503752;77.437554
1430;18.465926;77.416843
1431;18.352319;77.471435
1432;18.443081;77.445794
1433;18.508087;77.509702
1434;18.394961;77.487882
1435;18.428792;77.422621
1436;18.434703;77.355985
1437;18.487275;77.455429
1438;18.428067;77.478325
1439;18.468223;77.50337
1440;18.381029;77.464371
1441;18.450149;77.522359
1442;18.452824;77.555698
1443;18.484348;77.400554
1444;18.432614;77.431109
1445;18.455254;77.562782
1446;18.45863;77.407613
1447;18.420383;77.500831
1448;18.437383;77.407402
1449;18.467448;77.466488
1450;18.422102;77.447114
1451;18.404465;77.488187
1452;18.451108;77.422284
1453;18.348476;77.491552
1454;18.464377;77.412259
1455;18.370724;77.4469
1456;18.551451;77.347625
1457;18.420856;77.462553
1458;18.413009;77.391125
1459;18.354073;77.477842
1460;18.352935;77.422027
1461;18.469899;77.321566
1462;18.374662;77.412074
1463;18.417848;77.423242
1464;18.442713;77.401546
1465;18.429813;77.458323
1466;18.469339;77.386278
1467;18.508103;77.528701
1468;18.451763;77.500931
1469;18.377277;77.445071
1470;18.474521;77.517282
1471;18.443004;77.514108
1472;18.48131;77.397514
1473;18.46963;77.448475
1474;18.437191;77.46269
1475;18.39693;77.465429
1476;18.480502;77.45316
1477;18.539276;77.446506
1478;18.471965;77.423698
1479;18.408757;77.504092
1480;18.414193;77.37727
1481;18.435423;77.461924
1482;18.399872;77.483178
1483;18.442719;77.482836
1484;18.365885;77.459364
1485;18.453059;77.504336
1486;18.396941;77.399163
1487;18.471687;77.341768
1488;18.414401;77.517839
1489;18.466298;77.50094
1490;18.491692;77.489582
1491;18.439758;77.424314
1492;18.469746;77.481866
1493;18.479331;77.461022
1494;18.544836;77.460197
1495;18.417457;77.406972
1496;18.512442;77.423191
1497;18.396437;77.534971
1498;18.492834;77.4429
1499;18.527748;77.4926
1500;18.402583;77.478447
1501;18.447163;77.428102
1502;18.423719;77.447739
1503;18.44674;77.471639
1504;18.45712;77.398615
1505;18.46423;77.52475
1506;18.535239;77.48966
1507;18.44973;77.438845
1508;18.499474;77.386009
1509;18.404025;77.433759
1510;18.46332;77.464595
1511;18.529839;77.44196
1512;18.426099;77.40492
1513;18.343074;77.427198
1514;18.490343;77.472624
1515;18.442353;77.435344
1516;18.269217;77.526816
1517;18.373228;77.496375
1518;18.362948;77.344546
1519;18.479036;77.484672
1520;18.498447;77.418074
1521;18.431475;77.485119
1522;18.410899;77.479067
1523;18.344392;77.467412
1524;18.445714;77.469243
1525;18.37268;77.489681
1526;18.476625;77.482452
1527;18.473548;77.343699
1528;18.42387;77.471757
1529;18.459582;77.4569
1530;18.422175;77.401445
1531;18.411726;77.39485
1532;18.406395;77.453053
1533;18.439144;77.404572
1534;18.525934;77.377572
1535;18.488495;77.41399
1536;18.530298;77.448878
1537;18.452614;77.488335
1538;18.452453;77.418473
1539;18.448824;77.466389
1540;18.508548;77.426219
1541;18.43102;77.371258
1542;18.493272;77.393386
1543;18.358128;77.428833
1544;18.453132;77.520161
1545;18.368052;77.430826
1546;18.420409;77.510101
1547;18.438854;77.353213
1548;18.485479;77.461131
1549;18.416189;77.570151
1550;18.441925;77.43155
1551;18.423687;77.445923
1552;18.554533;77.521115
1553;18.61364;77.495837
1554;18.521613;77.416782
1555;18.448754;77.464508
1556;18.470403;77.511321
1557;18.440215;77.392102
1558;18.550772;77.501756
1559;18.514022;77.459531
1560;18.499542;77.507665
1561;18.422605;77.448142
1562;18.41299;77.455443
1563;18.501293;77.446098
1564;18.485948;77.429635
1565;18.45256;77.472623
1566;18.409372;77.467619
1567;18.387677;77.466802
1568;18.559164;77.50868
1569;18.451978;77.423999
1570;18.507132;77.507371
1571;18.507705;77.411335
1572;18.50667;77.506489
1573;18.434217;77.513478
1574;18.378946;77.403965
1575;18.492417;77.447755
1576;18.500468;77.354461
1577;18.490708;77.450839
1578;18.382275;77.453524
1579;18.463927;77.482918
1580;18.445144;77.490259
1581;18.441212;77.485161
1582;18.46948;77.398782
1583;18.423657;77.365883
1584;18.432025;77.425107
1585;18.522376;77.464827
1586;18.439391;77.478858
1587;18.394055;77.505893
1588;18.455311;77.557912
1589;18.473735;77.372682
1590;18.39647;77.512341
1591;18.51286;77.477401
1592;18.430789;77.502033
1593;18.366936;77.455068
1594;18.392086;77.411332
1595;18.41225;77.465784
1596;18.319689;77.435625
1597;18.570367;77.481828
1598;18.435284;77.481062
1599;18.441927;77.440685
1600;18.45144;77.480331
1601;18.536197;77.415095
1602;18.527584;77.484638
1603;18.471479;77.373744
1604;18.342771;77.437022
1605;18.452156;77.385604
1606;18.491093;77.42828
1607;18.361993;77.491426
1608;18.539911;77.502252
1609;18.450075;77.40424
1610;18.487295;77.487504
1611;18.327204;77.423755
1612;18.401702;77.397059
1613;18.494105;77.455551
1614;18.528324;77.498853
1615;18.506357;77.543703
1616;18.423472;77.478876
1617;18.465136;77.428833
1618;18.436093;77.579248
1619;18.468667;77.391431
1620;18.503051;77.425237
1621;18.380655;77.490291
1622;18.448494;77.452677
1623;18.414457;77.405952
1624;18.32846;77.451647
1625;18.406209;77.499236
1626;18.441481;77.406649
1627;18.398163;77.456879
1628;18.603491;77.482739
1629;18.50206;77.454754
1630;18.349436;77.432364
1631;18.549158;77.405833
1632;18.460141;77.38788
1633;18.449262;77.446138
1634;18.434894;77.446411
1635;18.542684;77.341351
1636;18.471707;77.470783
1637;18.410522;77.523366
1638;18.467295;77.531975
1639;18.453214;77.454617
1640;18.538407;77.422223
1641;18.459208;77.438701
1642;18.410577;77.38737
1643;18.451454;77.418112
1644;18.419918;77.434035
1645;18.384695;77.418482
1646;18.427199;77.474225
1647;18.430037;77.378908
1648;18.517674;77.473645
1649;18.454124;77.45737
1650;18.433156;77.453451
1651;18.484985;77.411425
1652;18.504018;77.420552
1653;18.451805;77.429641
1654;18.422273;77.5244
1655;18.529187;77.428018
1656;18.399274;77.35522
1657;18.39396;77.535169
1658;18.548934;77.462657
1659;18.428328;77.50937
1660;18.484098;77.411786
1661;18.408695;77.52326
1662;18.413752;77.523332
1663;18.411257;77.461434
1664;18.439998;77.530861
1665;18.507012;77.412312
1666;18.469234;77.407744
1667;18.445289;77.504238
1668;18.448114;77.503424
1669;18.295552;77.437106
1670;18.351759;77.494917
1671;18.519295;77.485252
1672;18.470902;77.535719
1673;18.375798;77.5274
1674;18.486043;77.421117
1675;18.449672;77.409981
1676;18.476869;77.5133
1677;18.492842;77.428982
1678;18.461344;77.433234
1679;18.492279;77.342122
1680;18.47573;77.422235
1681;18.39786;77.423915
1682;18.488605;77.429624
1683;18.432058;77.44146
1684;18.394198;77.51774
1685;18.518015;77.389726
1686;18.505005;77.493548
1687;18.433552;77.541279
1688;18.39464;77.370794
1689;18.487304;77.450992
1690;18.457358;77.494612
1691;18.427832;77.440525
1692;18.395178;77.439603
1693;18.372544;77.448863
1694;18.501631;77.436552
1695;18.406035;77.456338
1696;18.384916;77.433645
1697;18.49476;77.455246
1698;18.445073;77.402778
1699;18.429169;77.444114
1700;18.429354;77.515076
1701;18.42605;77.448312
1702;18.371624;77.393903
1703;18.471295;77.427884
1704;18.442212;77.515523
1705;18.428609;77.453473
1706;18.523469;77.465993
1707;18.410739;77.43308
1708;18.337373;77.402
1709;18.340076;77.51958
1710;18.459209;77.498747
1711;18.453489;77.350309
1712;18.442418;77.451923
1713;18.351503;77.352643
1714;18.512539;77.535257
1715;18.4872;77.473087
1716;18.391455;77.343038
1717;18.504609;77.382766
1718;18.505704;77.419815
1719;18.44239;77.456874
1720;18.454083;77.441327
1721;18.477774;77.499267
1722;18.393504;77.486913
1723;18.394229;77.578791
1724;18.363061;77.482276
1725;18.570877;77.377663
1726;18.395686;77.412574
1727;18.418056;77.43194
1728;18.424281;77.415071
1729;18.39929;77.469285
1730;18.401652;77.428244
1731;18.459509;77.437563
1732;18.43409;77.510538
1733;18.449837;77.540899
1734;18.454292;77.37277
1735;18.413091;77.362644
1736;18.431686;77.450915
1737;18.515522;77.377492
1738;18.374611;77.458625
1739;18.438007;77.472818
1740;18.46102;77.48604
1741;18.42729;77.508478
1742;18.481253;77.405895
1743;18.407712;77.429905
1744;18.432151;77.445736
1745;18.41378;77.432769
1746;18.450522;77.363075
1747;18.421335;77.375002
1748;18.480623;77.489689
1749;18.511135;77.418538
1750;18.427078;77.503263
1751;18.380615;77.450006
1752;18.519958;77.522458
1753;18.46931;77.470895
1754;18.533232;77.47593
1755;18.397164;77.481875
1756;18.415487;77.441635
1757;18.534575;77.482742
1758;18.320406;77.381217
1759;18.454635;77.389814
1760;18.50631;77.400888
1761;18.367133;77.385191
1762;18.380104;77.328537
1763;18.426654;77.346736
1764;18.458589;77.42188
1765;18.415405;77.359316
1766;18.387626;77.425444
1767;18.468339;77.385033
1768;18.396679;77.354074
1769;18.471894;77.459421
1770;18.395299;77.411234
1771;18.498578;77.37299
1772;18.42551;77.381924
1773;18.483421;77.622522
1774;18.425881;77.457298
1775;18.381625;77.419854
1776;18.481795;77.374004
1777;18.410357;77.465983
1778;18.43028;77.446101
1779;18.472995;77.521084
1780;18.396279;77.440484
1781;18.428447;77.482436
1782;18.55322;77.337385
1783;18.486724;77.453986
1784;18.458233;77.431038
1785;18.494222;77.407016
1786;18.544755;77.52982
1787;18.421518;77.442282
1788;18.386659;77.483747
1789;18.479311;77.457376
1790;18.457867;77.368626
1791;18.473661;77.442736
1792;18.433455;77.464558
1793;18.429211;77.453606
1794;18.456091;77.460506
1795;18.355924;77.387832
1796;18.474649;77.481438
1797;18.447636;77.448621
1798;18.407422;77.500672
1799;18.436636;77.489401
1800;18.479684;77.392679
1801;18.446534;77.514031
1802;18.490356;77.384291
1803;18.518229;77.383958
1804;18.377007;77.469998
1805;18.404188;77.384
1806;18.362963;77.478627
1807;18.451084;77.487672
1808;18.395249;77.526757
1809;18.390593;77.492086
1810;18.510128;77.522477
1811;18.561097;77.512827
1812;18.411288;77.434276
1813;18.478443;77.449512
1814;18.450322;77.455493
1815;18.397939;77.448744
1816;18.522873;77.473291
1817;18.404369;77.412139
1818;18.344764;77.50406
1819;18.445874;77.472643
1820;18.439578;77.430565
1821;18.536626;77.438912
1822;18.39316;77.435894
1823;18.476305;77.511706
1824;18.384061;77.420368
1825;18.41638;77.425314
1826;18.511772;77.482238
1827;18.475802;77.457321
1828;18.426868;77.361383
1829;18.45705;77.440982
1830;18.387039;77.502889
1831;18.48794;77.489337
1832;18.419342;77.394208
1833;18.506491;77.451187
1834;18.381409;77.521608
1835;18.527206;77.430563
1836;18.500955;77.422722
1837;18.4421;77.538483
1838;18.447436;77.409972
1839;18.404075;77.483139
1840;18.443764;77.442427
1841;18.366997;77.393121
1842;18.476542;77.513152
1843;18.455208;77.464395
1844;18.426957;77.403139
1845;18.413267;77.352624
1846;18.403654;77.449149
1847;18.453255;77.502074
1848;18.487247;77.399735
1849;18.404295;77.516212
1850;18.477967;77.371166
1851;18.367345;77.439365
1852;18.522023;77.513065
1853;18.470824;77.490389
1854;18.444584;77.429034
1855;18.509631;77.477025
1856;18.458583;77.425975
1857;18.368854;77.365295
1858;18.4114;77.383709
1859;18.452422;77.474528
1860;18.45054;77.51735
1861;18.510464;77.428159
